,Game,Name,MP_G,FG_G,FGA_G,FG_PCT,3FG_G,3FGA_G,3FG_PCT,eFG_PCT,FT_G,FTA_G,FT_PCT,RBD_G,AST_G,STL_G,PTS_G,TS_G,ASTPCT_G,TOV_PCT_G,USG_PCT_G,OFRTG_G,DFRTG_G
0,1,Donovan Mitchell 2018,26.0666666667,3.0,11.0,0.272727272727,0.0,2.0,0.0,0.272727272727,4.0,4.0,1.0,1.0,4.0,0.0,10.0,0.391849529781,20.8,19.0,28.2,78.0,107.0
1,2,Donovan Mitchell 2018,23.0333333333,2.0,9.0,0.222222222222,0.0,2.0,0.0,0.222222222222,2.0,2.5,0.8,0.5,3.0,0.0,6.0,0.29702970297,17.35,15.4,23.9,58.5,108.5
2,3,Donovan Mitchell 2018,22.6666666667,1.66666666667,8.33333333333,0.2,0.0,2.33333333333,0.0,0.2,1.33333333333,1.66666666667,0.8,1.0,4.0,0.333333333333,4.66666666667,0.257352941176,23.8,10.2666666667,20.9666666667,64.3333333333,104.333333333
3,4,Donovan Mitchell 2018,24.4791666667,3.0,11.25,0.266666666667,0.75,4.0,0.1875,0.3,1.5,1.75,0.857142857143,1.25,3.25,0.5,8.25,0.343178036606,19.6,11.725,25.525,68.0,107.0
4,5,Donovan Mitchell 2018,22.1366666667,2.6,10.4,0.25,0.6,3.6,0.166666666667,0.278846153846,1.2,1.4,0.857142857143,1.2,2.8,0.6,7.0,0.317719680465,18.34,15.38,27.14,59.4,104.2
5,6,Donovan Mitchell 2018,23.0194444444,3.66666666667,11.3333333333,0.323529411765,1.0,4.0,0.25,0.367647058824,1.16666666667,1.33333333333,0.875,1.5,2.66666666667,1.0,9.5,0.398489932886,18.0333333333,16.7,28.5333333333,67.6666666667,101.5
6,7,Donovan Mitchell 2018,22.1738095238,3.57142857143,10.8571428571,0.328947368421,1.14285714286,4.0,0.285714285714,0.381578947368,1.0,1.14285714286,0.875,1.42857142857,2.42857142857,1.14285714286,9.28571428571,0.40870221328,16.8142857143,14.3142857143,27.6142857143,72.4285714286,100.285714286
7,8,Donovan Mitchell 2018,23.7708333333,4.25,12.125,0.350515463918,1.5,4.75,0.315789473684,0.412371134021,1.625,1.875,0.866666666667,2.0,2.5,1.0,11.625,0.448841698842,17.5125,13.4875,28.2875,77.875,100.5
8,9,Donovan Mitchell 2018,24.6592592593,4.77777777778,13.0,0.367521367521,1.66666666667,5.0,0.333333333333,0.431623931624,1.88888888889,2.11111111111,0.894736842105,2.11111111111,2.22222222222,1.11111111111,13.1111111111,0.470644543714,15.5666666667,11.9888888889,28.6666666667,82.7777777778,101.888888889
9,10,Donovan Mitchell 2018,24.6633333333,4.9,13.0,0.376923076923,1.8,5.2,0.346153846154,0.446153846154,1.9,2.1,0.904761904762,2.3,2.4,1.1,13.5,0.484774490089,16.96,13.44,29.06,84.1,104.9
10,11,Donovan Mitchell 2018,25.2303030303,4.72727272727,13.7272727273,0.344370860927,1.81818181818,5.72727272727,0.31746031746,0.41059602649,1.72727272727,2.0,0.863636363636,2.36363636364,2.27272727273,1.09090909091,13.0,0.44498381877,15.9727272727,12.6272727273,28.9272727273,80.4545454545,104.727272727
11,12,Donovan Mitchell 2018,26.1194444444,4.75,13.75,0.345454545455,1.83333333333,5.75,0.31884057971,0.412121212121,1.58333333333,1.91666666667,0.826086956522,2.33333333333,2.16666666667,1.16666666667,12.9166666667,0.442553677478,15.25,12.1166666667,28.225,80.0833333333,103.666666667
12,13,Donovan Mitchell 2018,26.0743589744,5.15384615385,14.0769230769,0.366120218579,1.76923076923,5.69230769231,0.310810810811,0.428961748634,1.84615384615,2.15384615385,0.857142857143,2.38461538462,2.23076923077,1.15384615385,13.9230769231,0.463342207659,16.0307692308,12.1769230769,29.0461538462,83.3846153846,104.307692308
13,14,Donovan Mitchell 2018,26.6916666667,5.5,14.4285714286,0.381188118812,1.85714285714,5.92857142857,0.313253012048,0.445544554455,1.78571428571,2.14285714286,0.833333333333,2.5,2.35714285714,1.35714285714,14.6428571429,0.476301115242,16.5928571429,11.9571428571,29.05,85.5714285714,104.571428571
14,15,Donovan Mitchell 2018,27.34,5.66666666667,14.6,0.388127853881,1.93333333333,5.93333333333,0.325842696629,0.454337899543,1.66666666667,2.0,0.833333333333,2.6,2.4,1.26666666667,14.9333333333,0.482342807924,16.6133333333,12.4266666667,28.9466666667,86.1333333333,105.933333333
15,16,Donovan Mitchell 2018,27.8354166667,5.625,14.625,0.384615384615,1.875,5.8125,0.322580645161,0.448717948718,1.8125,2.125,0.852941176471,2.875,2.75,1.25,14.9375,0.479996786632,17.6875,12.6,28.73125,87.25,106.875
16,17,Donovan Mitchell 2018,27.6980392157,5.52941176471,14.2941176471,0.38683127572,1.94117647059,5.70588235294,0.340206185567,0.454732510288,1.76470588235,2.05882352941,0.857142857143,3.05882352941,2.76470588235,1.35294117647,14.7647058824,0.485681114551,17.4882352941,12.8882352941,28.1352941176,88.9411764706,105.235294118
17,18,Donovan Mitchell 2018,28.2166666667,5.55555555556,14.5555555556,0.381679389313,1.88888888889,5.77777777778,0.326923076923,0.446564885496,1.88888888889,2.22222222222,0.85,3.11111111111,2.88888888889,1.33333333333,14.8888888889,0.479256080114,18.1388888889,12.8611111111,28.1944444444,88.3333333333,105.5
18,19,Donovan Mitchell 2018,28.1105263158,5.31578947368,14.3157894737,0.371323529412,1.78947368421,5.63157894737,0.317757009346,0.433823529412,1.89473684211,2.21052631579,0.857142857143,3.21052631579,3.10526315789,1.31578947368,14.3157894737,0.468190581107,18.9526315789,13.0,27.9368421053,87.3684210526,104.473684211
19,20,Donovan Mitchell 2018,28.1733333333,5.5,14.4,0.381944444444,2.0,5.85,0.34188034188,0.451388888889,1.8,2.25,0.8,3.25,3.15,1.35,14.8,0.480831708902,19.05,12.625,28.045,89.25,104.85
20,21,Donovan Mitchell 2018,28.2714285714,5.47619047619,14.2857142857,0.383333333333,2.0,5.80952380952,0.344262295082,0.453333333333,1.90476190476,2.33333333333,0.816326530612,3.2380952381,3.09523809524,1.38095238095,14.8571428571,0.485134967036,18.5857142857,12.6285714286,27.8761904762,90.1904761905,103.952380952
21,22,Donovan Mitchell 2018,28.6409090909,5.63636363636,14.3636363636,0.392405063291,2.13636363636,6.0,0.356060606061,0.466772151899,1.86363636364,2.27272727273,0.82,3.09090909091,3.22727272727,1.36363636364,15.2727272727,0.497041420118,18.7090909091,12.5454545455,27.6681818182,92.2727272727,104.818181818
