,Game,Name,MP_G,FG_G,FGA_G,FG_PCT,3FG_G,3FGA_G,3FG_PCT,eFG_PCT,FT_G,FTA_G,FT_PCT,RBD_G,AST_G,STL_G,PTS_G,TS_G,ASTPCT_G,TOV_PCT_G,USG_PCT_G,OFRTG_G,DFRTG_G
0,1,Anthony Davis 2018,40.2333333333,9.0,23.0,0.391304347826,1.0,2.0,0.5,0.413043478261,14.0,17.0,0.823529411765,18.0,0.0,0.0,33.0,0.541338582677,0.0,14.1,38.6,109.0,107.0
1,2,Anthony Davis 2018,40.175,12.0,22.0,0.545454545455,2.0,3.0,0.666666666667,0.590909090909,8.0,11.0,0.727272727273,16.5,2.5,1.5,34.0,0.633383010432,11.05,14.4,32.35,121.5,109.5
2,3,Anthony Davis 2018,39.7833333333,11.0,20.6666666667,0.532258064516,1.66666666667,3.66666666667,0.454545454545,0.572580645161,8.0,10.6666666667,0.75,16.6666666667,2.66666666667,2.0,31.6666666667,0.624342797056,10.8,13.5333333333,31.0333333333,120.333333333,105.666666667
3,4,Anthony Davis 2018,31.0916666667,8.5,16.0,0.53125,1.25,2.75,0.454545454545,0.5703125,6.0,8.0,0.75,12.75,2.0,1.5,24.25,0.621157786885,8.1,10.15,27.75,113.25,103.0
4,5,Anthony Davis 2018,31.0916666667,8.5,16.0,0.53125,1.25,2.75,0.454545454545,0.5703125,6.0,8.0,0.75,12.75,2.0,1.5,24.25,0.621157786885,8.1,10.15,27.75,113.25,103.0
5,6,Anthony Davis 2018,32.15,9.0,17.2,0.523255813953,1.4,3.0,0.466666666667,0.563953488372,6.0,7.6,0.789473684211,13.0,2.0,1.4,25.4,0.618185358255,8.02,8.12,27.96,117.8,101.4
6,7,Anthony Davis 2018,33.6916666667,9.66666666667,17.6666666667,0.547169811321,1.16666666667,2.83333333333,0.411764705882,0.580188679245,7.16666666667,8.83333333333,0.811320754717,12.5,2.0,1.16666666667,27.6666666667,0.6418187442,8.3,7.93333333333,28.2333333333,121.666666667,103.333333333
7,8,Anthony Davis 2018,35.0452380952,9.42857142857,17.7142857143,0.532258064516,1.0,2.85714285714,0.35,0.560483870968,7.28571428571,9.14285714286,0.796875,12.1428571429,2.57142857143,1.42857142857,27.1428571429,0.624342797056,10.6285714286,7.95714285714,27.7142857143,120.285714286,102.857142857
8,9,Anthony Davis 2018,35.7020833333,9.5,17.875,0.531468531469,0.875,2.75,0.318181818182,0.555944055944,7.625,9.5,0.802631578947,12.25,2.75,1.375,27.5,0.623441396509,11.775,8.725,28.0,119.25,100.875
9,10,Anthony Davis 2018,36.3296296296,9.66666666667,17.7777777778,0.54375,0.888888888889,2.66666666667,0.333333333333,0.56875,7.22222222222,8.88888888889,0.8125,12.6666666667,2.44444444444,1.22222222222,27.4444444444,0.63268442623,10.4666666667,8.82222222222,27.5888888889,119.777777778,98.6666666667
10,11,Anthony Davis 2018,36.8216666667,10.1,17.8,0.567415730337,1.2,2.9,0.413793103448,0.601123595506,7.0,8.8,0.795454545455,12.8,2.6,1.2,28.4,0.655223329642,11.1,8.79,27.35,123.9,99.9
11,12,Anthony Davis 2018,36.9378787879,9.72727272727,17.4545454545,0.557291666667,1.18181818182,3.0,0.393939393939,0.591145833333,6.81818181818,8.54545454545,0.797872340426,12.2727272727,2.54545454545,1.27272727273,27.4545454545,0.647068906411,10.7181818182,7.99090909091,26.6636363636,123.090909091,101.090909091
12,13,Anthony Davis 2018,37.1416666667,9.66666666667,17.25,0.56038647343,1.08333333333,2.75,0.393939393939,0.591787439614,6.83333333333,8.58333333333,0.796116504854,12.0833333333,2.75,1.33333333333,27.25,0.647986683576,11.4083333333,7.74166666667,26.225,124.416666667,100.75
13,14,Anthony Davis 2018,37.1897435897,9.30769230769,16.4615384615,0.565420560748,1.0,2.61538461538,0.382352941176,0.595794392523,6.53846153846,8.30769230769,0.787037037037,11.9230769231,3.07692307692,1.38461538462,26.1538461538,0.650045885592,12.5076923077,9.85384615385,25.5769230769,123.461538462,100.923076923
14,15,Anthony Davis 2018,36.9714285714,9.21428571429,16.3571428571,0.563318777293,1.0,2.5,0.4,0.593886462882,6.21428571429,7.85714285714,0.790909090909,11.4285714286,2.92857142857,1.5,25.6428571429,0.647080028839,11.9,9.95,25.3642857143,122.571428571,102.428571429
15,16,Anthony Davis 2018,35.9222222222,9.06666666667,16.0,0.566666666667,0.933333333333,2.4,0.388888888889,0.595833333333,6.0,7.66666666667,0.782608695652,11.0,2.86666666667,1.46666666667,25.0666666667,0.646937370957,12.0466666667,9.28666666667,25.5066666667,123.4,105.0
16,17,Anthony Davis 2018,36.4614583333,9.0625,16.1875,0.559845559846,0.875,2.3125,0.378378378378,0.586872586873,6.75,8.5625,0.788321167883,11.25,2.875,1.375,25.75,0.645201703834,11.9375,9.93125,26.0375,122.375,104.75
17,18,Anthony Davis 2018,36.3990196078,9.17647058824,16.2352941176,0.565217391304,0.823529411765,2.17647058824,0.378378378378,0.590579710145,6.76470588235,8.47058823529,0.798611111111,11.2352941176,2.94117647059,1.35294117647,25.9411764706,0.649752475248,12.5588235294,9.62352941176,26.0823529412,123.588235294,103.823529412
18,19,Anthony Davis 2018,35.8074074074,9.16666666667,16.0,0.572916666667,0.777777777778,2.05555555556,0.378378378378,0.597222222222,6.66666666667,8.38888888889,0.794701986755,11.1111111111,2.88888888889,1.27777777778,25.7777777778,0.654553662115,12.5944444444,9.43333333333,26.0611111111,125.111111111,103.222222222
19,20,Anthony Davis 2018,35.9675438596,9.31578947368,16.3157894737,0.570967741935,0.736842105263,2.05263157895,0.358974358974,0.593548387097,6.63157894737,8.36842105263,0.792452830189,11.3157894737,2.84210526316,1.21052631579,26.0,0.650068428256,12.6105263158,9.13684210526,26.2421052632,124.947368421,103.421052632
20,21,Anthony Davis 2018,35.05,9.2,16.15,0.569659442724,0.7,1.95,0.358974358974,0.59133126935,6.45,8.1,0.796296296296,11.0,2.7,1.15,25.55,0.648016637922,11.98,9.295,27.05,123.8,104.65
21,22,Anthony Davis 2018,34.8817460317,9.19047619048,16.0476190476,0.572700296736,0.666666666667,1.85714285714,0.358974358974,0.593471810089,6.19047619048,7.90476190476,0.78313253012,10.9523809524,2.61904761905,1.19047619048,25.2380952381,0.646278411862,11.6666666667,9.39047619048,27.0047619048,122.761904762,104.952380952
22,23,Anthony Davis 2018,34.8817460317,9.19047619048,16.0476190476,0.572700296736,0.666666666667,1.85714285714,0.358974358974,0.593471810089,6.19047619048,7.90476190476,0.78313253012,10.9523809524,2.61904761905,1.19047619048,25.2380952381,0.646278411862,11.6666666667,9.39047619048,27.0047619048,122.761904762,104.952380952
23,24,Anthony Davis 2018,34.8817460317,9.19047619048,16.0476190476,0.572700296736,0.666666666667,1.85714285714,0.358974358974,0.593471810089,6.19047619048,7.90476190476,0.78313253012,10.9523809524,2.61904761905,1.19047619048,25.2380952381,0.646278411862,11.6666666667,9.39047619048,27.0047619048,122.761904762,104.952380952
24,25,Anthony Davis 2018,34.8817460317,9.19047619048,16.0476190476,0.572700296736,0.666666666667,1.85714285714,0.358974358974,0.593471810089,6.19047619048,7.90476190476,0.78313253012,10.9523809524,2.61904761905,1.19047619048,25.2380952381,0.646278411862,11.6666666667,9.39047619048,27.0047619048,122.761904762,104.952380952
